payment_id,ticket_id,payment_method,status,payment_date
682,134973,Bank Transfer,co mpleted,44642.95564
683,157008,BA NK TRANSFER,Failed,45737.30025
684,283659,,Pending,44516.10349
685,70629,Mobile Money,Pending,44685.43501
686,222824,bank transfer,Pending,44102.48732
687,223239,,,45021.41899
688,169701,Credit Card,Failed,44729.34088
689,274472,Debit Card,FA ILED,44153.19833
690,155583,PayPal,PENDING,45707.69902
691,247475,mobile money,,46015.136
692,93540,Debit Card,FAILED,45626.89556
693,61648,PayPal,Completed,44601.07065
694,291749,,co mpleted,44874.98955
695,165583,Mobile Money,CO MPLETED,44170.52988
696,284034,PayPal,FAILED,45784.28287
697,1086,Debit Card,Completed,44374.17984
698,181384,Credit Card,COMPLETED,44425.29335
699,228074,,Completed,45184.33595
700,124824,ba nk transfer,Failed,45067.44169
701,206385,Mobile Money,Failed,45781.34136
702,75465,mobile money,Completed,44438.96496
703,263637,Mobile Money,completed,45722.37586
704,19682,PayPal,Completed,43982.77266
705,27757,mobile money,,45737.11816
706,158470,Bank Transfer,Completed,44372.37406
707,1308,Mobile Money,Failed,44140.52742
708,152984,,Completed,45456.31095
709,288649,,CO MPLETED,44198.01075
710,257230,PayPal,Completed,45056.58149
711,34775,MOBILE MONEY,Completed,44332.62227
712,38662,,,45895.11638
713,132076,PayPal,Failed,45843.71722
714,280267,PayPal,,45379.91453
715,290556,PayPal,Failed,44864.22429
716,29367,BA NK TRANSFER,Pending,44517.83359
717,115492,paypal,Pending,44166.26526
718,140436,Mobile Money,Failed,44271.30211
719,120555,Debit Card,Pending,45575.15107
720,22186,PayPal,Completed,45751.33874
721,200378,Mobile Money,Failed,45600.52445
722,202571,,Pending,43891.86581
723,223568,Debit Card,Completed,45170.85324
724,148805,Bank Transfer,CO MPLETED,45316.44713
725,94521,Bank Transfer,pe nding,45057.1566
726,124353,Bank Transfer,Pending,43839.49269
727,42221,Debit Card,,45529.36367
728,171977,Debit Card,,43850.80721
729,295344,Debit Card,,44455.45582
730,1186,,Completed,45264.93861
731,171077,,FA ILED,43943.46867
732,32545,Credit Card,Failed,44735.35168
733,166016,,Completed,44242.76701
734,208875,BA NK TRANSFER,fa iled,44867.428
735,44724,PayPal,Failed,45462.03746
736,282363,Bank Transfer,Failed,45952.01524
737,200176,,completed,45825.25272
738,118765,Mobile Money,Pending,45307.72687
739,169985,,,44739.07431
740,246538,BA NK TRANSFER,co mpleted,45158.86129
741,99174,,Completed,44179.70294
742,170200,PayPal,Pending,45601.27001
743,134318,Mobile Money,Pending,45750.02935
744,214201,PayPal,,44765.28592
745,279675,ba nk transfer,,45299.85119
746,25948,debit card,,45685.12193
747,49561,Mobile Money,FA ILED,45757.21933
748,273202,Bank Transfer,Failed,44413.58803
749,110260,PayPal,Completed,45016.27234
750,38004,Credit Card,PE NDING,45146.34282
751,282963,Mobile Money,Completed,44211.86908
752,111443,Credit Card,,46017.90804
753,220586,Mobile Money,Failed,44362.39379
754,209426,,,45127.7167
755,241972,PayPal,Failed,45728.28707
756,276140,de bit card,Completed,44515.34538
757,286290,cr edit card,pe nding,45735.45134
758,264849,Credit Card,Failed,45441.77834
759,127841,Debit Card,,44358.03533
760,128022,BA NK TRANSFER,Failed,45919.96616
761,214427,,Failed,44712.36483
762,39904,Credit Card,Pending,44791.64891
763,192753,Mobile Money,Completed,44923.64433
764,40714,mobile money,Failed,45266.40787
765,295401,Bank Transfer,FAILED,43982.49559
766,218953,Credit Card,Completed,43837.35701
767,254671,DE BIT CARD,Pending,43945.45762
768,19080,Debit Card,,44432.87639
769,4333,,co mpleted,43991.07924
770,50947,Mobile Money,,44746.08286
771,143169,Credit Card,CO MPLETED,44559.56906
772,241161,Mobile Money,Pending,45681.51355
773,245958,CREDIT CARD,Failed,44405.80175
774,112216,MOBILE MONEY,Completed,45845.1177
775,297185,MO BILE MONEY,Completed,44410.5369
776,204788,CR EDIT CARD,,45017.38973
777,134478,,Completed,44980.50556
778,80516,Credit Card,,45871.27859
779,110246,PA YPAL,Pending,45696.62468
780,27128,,Completed,45616.74602
781,168968,Mobile Money,,45965.37466
782,268825,Debit Card,Completed,44368.06111
783,278893,mo bile money,Completed,44991.72793
784,208852,DE BIT CARD,,44153.5745
785,245101,Credit Card,Failed,44299.15367
786,203874,Bank Transfer,Pending,45053.94794
787,155667,BA NK TRANSFER,,44343.89868
788,134245,Bank Transfer,co mpleted,44279.18272
789,266849,Mobile Money,,44349.00571
790,218575,de bit card,,45416.0208
791,53149,DEBIT CARD,failed,44569.47627
792,27394,MO BILE MONEY,Pending,44594.03972
793,260563,Debit Card,Pending,45510.50755
794,83372,Mobile Money,Pending,44567.34667
795,54558,PayPal,Completed,45790.27374
796,213988,BANK TRANSFER,Pending,45489.94634
797,224452,PayPal,,44003.01761
798,74888,Credit Card,Failed,44958.52607
799,152486,Credit Card,Completed,45745.05289
800,224467,Debit Card,Pending,45244.41112
801,12192,Credit Card,Pending,45173.23361
802,289511,Bank Transfer,Failed,45990.30174
803,70123,,Pending,44455.6492
804,274216,Bank Transfer,FA ILED,44504.04589
805,233288,Debit Card,,45847.18141
806,131797,credit card,pe nding,45681.23104
807,27763,cr edit card,Failed,44708.57952
808,246814,MO BILE MONEY,failed,46012.82149
809,61281,Credit Card,Completed,45487.14513
810,275486,,Pending,45143.12307
811,86966,Debit Card,completed,44872.78082
812,278051,,,45686.14419
813,134011,,Completed,44604.16096
814,210313,Credit Card,Failed,44612.23394
815,48518,credit card,Failed,45267.2874
816,280476,,Failed,44623.92707
817,86839,bank transfer,Failed,44256.65315
818,56579,BA NK TRANSFER,failed,44450.09905
819,258303,PayPal,,46013.15697
820,210224,Bank Transfer,Failed,44211.13863
821,290975,DE BIT CARD,Completed,45631.59036
822,143104,Bank Transfer,co mpleted,45302.36102
823,57358,mobile money,,45505.80274
824,269026,Bank Transfer,Failed,44019.71176
825,97587,DEBIT CARD,CO MPLETED,44896.18433
826,211313,PayPal,,44404.02485
827,216414,Credit Card,,44824.07898
828,233307,,Failed,45202.19175
829,274192,de bit card,,45353.63986
830,91525,DE BIT CARD,pe nding,45263.23916
831,95459,,Completed,44234.00163
832,51966,Bank Transfer,,45145.09075
833,137842,,Pending,45916.79633
834,178731,MOBILE MONEY,,45878.9629
835,211530,,fa iled,44745.86383
836,258827,Mobile Money,co mpleted,44680.59843
837,225216,PayPal,Failed,44347.67578
838,237389,Bank Transfer,Pending,45775.7315
839,82528,Mobile Money,,44176.72738
840,86850,Mobile Money,Pending,45946.07552
841,246529,,Failed,43901.97104
842,261478,DEBIT CARD,Completed,44682.1847
843,131701,mobile money,Failed,43987.83705
844,100572,Credit Card,Completed,45783.62644
845,241288,PA YPAL,Completed,45934.36975
846,37603,Mobile Money,co mpleted,45708.06022
847,203497,Debit Card,Completed,44248.41348
848,121366,Debit Card,Pending,45474.01158
849,42817,PayPal,,44453.31622
850,285404,Mobile Money,FA ILED,45745.99319
851,280311,Debit Card,FAILED,44137.53376
852,33156,Credit Card,,45559.217
853,257612,,Failed,45792.36281
854,211082,BANK TRANSFER,Failed,44559.6908
855,41412,mo bile money,Failed,43933.40481
856,245451,Credit Card,Completed,45434.15104
857,150923,,,44965.65602
858,237198,Credit Card,Failed,45430.87486
859,291454,Bank Transfer,,45097.27593
860,224540,Mobile Money,,43865.18217
861,17029,Debit Card,failed,44342.33994
862,198985,Mobile Money,fa iled,44857.80183
863,3198,Credit Card,Completed,45503.52031
864,184956,Mobile Money,Failed,45879.57146
865,289221,Mobile Money,co mpleted,45124.74073
866,12047,Credit Card,Completed,44434.18089
867,290752,Debit Card,Completed,45011.04374
868,240632,Mobile Money,Completed,44770.28562
869,43197,Credit Card,Completed,45747.12031
870,162648,cr edit card,,44060.91474
871,82679,Bank Transfer,pending,44242.1501
872,242108,PA YPAL,Failed,44933.2028
873,109565,Credit Card,Completed,44548.5565
874,202355,PayPal,,44149.28648
875,296160,PayPal,Failed,44050.30903
876,179464,Debit Card,,44989.3437
877,55272,Bank Transfer,,44635.11882
878,129965,PAYPAL,Failed,45528.00755
879,167113,,,44991.92978
880,38824,Credit Card,pending,45794.4742
881,265363,Credit Card,,44067.96511
882,105035,Debit Card,,45141.92763
883,48511,Mobile Money,Completed,44427.24884
884,116446,,Failed,45514.23338
885,16164,Credit Card,Completed,45462.28444
886,115163,Bank Transfer,,45849.18696
887,5130,Bank Transfer,Completed,44793.7851
888,40337,Debit Card,,45860.84231
889,64892,,,45093.15464
890,286198,,FAILED,44418.16452
891,148531,mobile money,pending,45504.50696
892,60393,,PE NDING,45881.44385
893,21958,CREDIT CARD,,45478.37074
894,131975,PayPal,Failed,45630.74288
895,111911,Credit Card,,44039.88998
896,298726,paypal,,44108.21284
897,238694,,COMPLETED,43847.13122
898,57123,Debit Card,Failed,45763.17082
899,102410,Mobile Money,Pending,43891.42152
900,78258,cr edit card,Pending,44112.55846
901,90893,CREDIT CARD,Completed,45962.14402
902,293572,PayPal,,45405.15978
903,238337,,,45634.8306
904,14326,,co mpleted,45898.01707
905,83808,Mobile Money,co mpleted,45631.23256
906,20785,Bank Transfer,FAILED,44768.79804
907,188066,,Pending,43979.38647
908,258798,mo bile money,Failed,45581.80376
909,145997,,Pending,44588.88474
910,179081,Bank Transfer,Completed,45263.40885
911,109330,Debit Card,Failed,45419.01882
912,235503,,Pending,44415.45506
913,38757,Credit Card,Pending,45428.39348
914,86294,Debit Card,Completed,44459.61419
915,213293,Credit Card,PE NDING,44971.76514
916,298842,PayPal,CO MPLETED,44686.55232
917,221109,Mobile Money,Pending,45102.28745
918,278482,CREDIT CARD,Failed,44959.59549
919,5712,Credit Card,CO MPLETED,45654.14778
920,259812,Bank Transfer,Pending,45581.16731
921,3196,BA NK TRANSFER,Pending,43904.64419
922,202196,Bank Transfer,Pending,45621.86599
923,35338,Mobile Money,,44937.52354
924,140611,debit card,FAILED,43953.41607
925,105210,Credit Card,Failed,45929.61488
926,49676,pa ypal,Failed,45560.78603
927,241586,PayPal,,44438.23254
928,230332,PayPal,,45445.34644
929,12216,,,45088.07153
930,266432,PayPal,pe nding,45791.56381
931,140119,Mobile Money,Pending,45450.50169
932,237262,Bank Transfer,pending,45908.31688
933,87373,Debit Card,Pending,43921.71154
934,144352,Debit Card,Pending,44962.58815
935,282018,mo bile money,,45996.52895
936,8988,,Failed,44504.05085
937,271526,PayPal,Pending,45602.22381
938,264517,,Failed,45832.63852
939,99147,cr edit card,,44779.99073
940,84370,Debit Card,,45150.67108
941,98238,,co mpleted,45516.23236
942,4803,,pending,45927.80907
943,274488,MO BILE MONEY,Completed,44693.37351
944,15039,Debit Card,Completed,45194.23179
945,196207,,Failed,45031.68966
946,11969,mobile money,FA ILED,45460.86962
947,157487,BANK TRANSFER,Completed,44802.03379
948,202403,Mobile Money,PE NDING,45805.57467
949,88417,Bank Transfer,Pending,44800.19187
950,275706,debit card,completed,44854.26579
951,21344,,COMPLETED,45270.73734
952,227222,credit card,Pending,44631.73584
953,24771,,Completed,45656.33132
954,111431,Mobile Money,Completed,44146.03366
955,12605,PayPal,Completed,44270.61879
956,260628,Credit Card,Completed,44076.6259
957,212431,PayPal,Failed,44085.68929
958,177614,Debit Card,completed,43991.57162
959,49144,Credit Card,,45860.03718
960,158835,PA YPAL,,45623.29434
961,262025,,Pending,44819.40292
962,211662,,CO MPLETED,44116.47238
963,93193,Bank Transfer,CO MPLETED,45824.68082
964,156794,,Pending,44959.77197
965,270717,Debit Card,,45754.41505
966,84804,Bank Transfer,Pending,44407.47313
967,26952,Bank Transfer,,44052.49629
968,84438,Debit Card,Pending,45390.26151
969,108229,Credit Card,Failed,45154.53418
970,157373,Bank Transfer,Failed,45599.02956
971,298478,,Completed,44957.58239
972,90893,Credit Card,Completed,44076.31655
973,96754,mobile money,Completed,44966.29427
974,215684,Debit Card,,44873.06183
975,169399,PayPal,,45205.09839
976,113797,DEBIT CARD,,44735.61304
977,24786,BANK TRANSFER,Failed,44305.30995
978,138657,PayPal,,44154.05609
979,86879,Credit Card,Pending,45873.48931
980,3000,,,45834.97487
981,209357,Bank Transfer,,44065.37255
982,162220,CR EDIT CARD,,45593.93478
983,242622,PayPal,Pending,45574.92751
984,203428,Bank Transfer,Failed,45896.46685
985,272438,pa ypal,Pending,44685.92614
986,131196,Bank Transfer,,44358.93213
987,67643,Mobile Money,pe nding,43969.81018
988,117350,cr edit card,Failed,44516.61304
989,88495,ba nk transfer,Pending,45920.79963
990,10049,Mobile Money,Completed,44715.12825
991,200615,Credit Card,,44008.4367
992,22737,Mobile Money,,44544.13768
993,229954,Debit Card,FAILED,44933.15251
994,294357,,Completed,44891.30592
995,265186,,Pending,43973.61761
996,85627,,Failed,43907.05836
997,73189,MO BILE MONEY,,44843.51633
998,285766,Mobile Money,Failed,44057.39886
999,10969,Mobile Money,Failed,45984.93866
1000,165675,,,45525.48732
1001,90881,Mobile Money,,44818.58263
1002,30102,Debit Card,,44361.9982
1003,200931,PayPal,Failed,44692.71895
1004,204042,Bank Transfer,Completed,44217.11737
1005,277778,de bit card,failed,44686.00034
1006,118894,credit card,Completed,45434.17617
1007,192782,Bank Transfer,Failed,45787.36111
1008,262272,Credit Card,pe nding,44257.0821
1009,99442,MOBILE MONEY,,45006.90179
1010,31954,MO BILE MONEY,pending,44842.27157
1011,233592,Bank Transfer,Pending,44097.79465
1012,85183,Debit Card,,45634.68829
1013,156730,MOBILE MONEY,,46007.17616
1014,34425,Mobile Money,Failed,45237.26113
1015,294523,bank transfer,Failed,44893.06009
1016,119604,Debit Card,CO MPLETED,45034.41946
1017,102004,debit card,COMPLETED,44927.65292
1018,32987,Credit Card,,45445.9141
1019,260470,Bank Transfer,Failed,43882.77211
1020,140395,Bank Transfer,Pending,45468.6046
1021,2668,debit card,Completed,45067.34481
1022,169513,Credit Card,,45909.09451
1023,106966,Mobile Money,Pending,44087.2339
1024,274870,Credit Card,Pending,44962.23525
1025,72930,,,44267.7314
1026,89825,Debit Card,,44571.33612
1027,299510,Credit Card,Completed,45856.35305
1028,33324,,,45342.59646
1029,234363,PayPal,Pending,45748.73869
1030,249976,Bank Transfer,Completed,45961.16957
1031,252032,PayPal,pe nding,45499.23086
1032,182903,Debit Card,Completed,43859.65351
1033,37963,,Completed,44763.58893
1034,61242,debit card,,45354.62978
1035,217225,Credit Card,,45638.36236
1036,142424,Credit Card,Failed,45418.50677
1037,135143,PayPal,Failed,43841.05717
1038,213929,Bank Transfer,Completed,44680.91314
1039,228046,DEBIT CARD,Failed,45902.79373
1040,142509,Credit Card,Failed,43897.69038
1041,285940,Credit Card,Pending,44647.87706
1042,236978,debit card,COMPLETED,45671.2903
1043,126195,,Completed,44477.33636
1044,111801,,Failed,44279.64849
1045,166375,Mobile Money,Pending,43971.08818
1046,265134,Debit Card,Pending,45105.10943
1047,226995,,CO MPLETED,44314.03386
1048,182610,CREDIT CARD,,44516.37401
1049,170230,CR EDIT CARD,,44373.01084
1050,88733,PayPal,,44495.04831
1051,266391,,Pending,45224.51852
1052,221134,Debit Card,Failed,45559.93991
1053,233608,Bank Transfer,Completed,44526.27149
1054,230275,,PE NDING,45397.69064
1055,19649,Debit Card,,45239.67794
1056,283605,Credit Card,pending,44620.49201
1057,244803,BANK TRANSFER,Failed,44979.88303
1058,280882,Debit Card,FA ILED,45951.01235
1059,128902,de bit card,Pending,44507.18054
1060,13107,pa ypal,,43944.20481
1061,288090,PayPal,Failed,44260.809
1062,83435,Debit Card,Completed,46008.46874
1063,293141,,Failed,45536.88033
1064,154027,,completed,44417.72832
1065,98690,credit card,,44581.70935
1066,211758,Credit Card,Failed,44668.07093
1067,123605,pa ypal,COMPLETED,44135.9367
1068,99039,,Pending,44216.7739
1069,41893,Debit Card,failed,45382.67758
1070,88043,,,45256.13256
1071,180566,Debit Card,Failed,45425.64409
1072,217953,Bank Transfer,,45797.70103
1073,57006,,Completed,45043.73528
1074,142611,Debit Card,,43896.25319
1075,22848,CREDIT CARD,Failed,45555.46968
1076,75751,,COMPLETED,44325.27454
1077,60895,Mobile Money,co mpleted,45456.64986
1078,240807,Debit Card,PENDING,44106.58434
1079,101028,Debit Card,Completed,45293.64342
1080,139014,Bank Transfer,Failed,45755.16314
1081,61129,Bank Transfer,Pending,45815.28473
1082,79702,Mobile Money,PENDING,43954.4975
1083,95088,Mobile Money,,45986.83553
1084,296185,de bit card,Completed,44934.24536
1085,102398,Credit Card,,45505.17856
1086,47588,BANK TRANSFER,,45934.44018
1087,209393,,,44732.9907
1088,268825,Bank Transfer,FA ILED,45897.37767
1089,143535,Credit Card,,45759.38133
1090,233124,Mobile Money,Failed,45907.02717
1091,255086,Bank Transfer,Completed,43930.26595
1092,151287,PAYPAL,Completed,44894.96237
1093,187705,,,44732.74968
1094,287610,Debit Card,Pending,45792.26829
1095,182495,Mobile Money,Failed,44919.24105
1096,257771,,,44031.42904
1097,14688,,Failed,45287.92248
1098,69792,Debit Card,COMPLETED,45306.28247
1099,263611,Mobile Money,Failed,44165.13577
1100,115889,,,45681.61354
1101,24199,,,44885.06014
1102,25595,DE BIT CARD,Completed,45316.88965
1103,180743,credit card,,44445.67722
1104,162565,,,44034.98246
1105,151203,mobile money,Pending,45545.13688
1106,101503,Mobile Money,Completed,45552.10825
1107,87075,,Pending,45789.51368
1108,99169,Credit Card,Completed,43941.70836
1109,222540,mo bile money,,45599.12527
1110,57822,Debit Card,,43997.81483
1111,212469,Bank Transfer,Failed,45064.66804
1112,40355,PA YPAL,Completed,45611.75284
1113,125741,,,45691.80584
1114,271171,Mobile Money,Completed,45955.64629
1115,227934,Debit Card,FAILED,45122.46403
1116,168485,,fa iled,43948.35913
1117,79937,Bank Transfer,,45017.17163
1118,142023,Bank Transfer,,45136.64169
1119,192844,MOBILE MONEY,,44332.64318
1120,108773,CR EDIT CARD,fa iled,45752.69521
1121,106278,Credit Card,,46006.47904
1122,274305,Debit Card,fa iled,45051.13166
1123,213131,Mobile Money,Pending,45753.0178
